a,b,c
-10.005164,1.295793,-15.188660
-11.261174,9.632454,-2.858776
11.647235,-4.317809,14.709912
-12.167332,4.504516,-15.487241
-5.552285,7.701168,4.218663
-0.636759,5.447911,5.641794
-14.639696,9.302705,-10.907098
-10.493696,10.272873,-8.642686
-9.663034,10.032389,-1.448698
-15.510282,8.863260,-12.437328
-0.025755,4.763323,10.087260
1.908514,-7.752938,-6.808067
-12.150467,6.916526,-15.780714
-3.738975,-2.224051,-12.764514
-14.184965,-0.780299,-19.771153
12.844298,-5.465464,14.080151
0.082233,4.753888,9.759108
-0.098359,7.254582,10.762687
2.741171,-5.084500,-6.215758
12.969707,-6.237545,10.814414
6.997064,-8.703079,-1.660156
-1.438649,7.560059,2.798214
-4.394940,7.713814,6.854123
12.042873,-8.202749,9.971290
6.518714,-9.007696,-3.494182
7.760834,-10.540504,1.797780
-8.276150,12.355745,-0.903632
-15.749710,7.697003,-12.208015
-10.636168,6.029047,-17.793603
1.099826,3.401961,7.747875
-7.935878,0.611866,-14.062849
11.051957,-6.136685,9.055750
-3.848531,5.948955,5.886864
14.275726,-4.942783,14.184353
-2.299731,6.897101,5.861738
0.772664,4.428538,10.400532
4.632770,2.465938,12.188595
8.182672,-8.913193,-0.607798
-11.430271,7.689159,-6.427072
-9.850044,10.256346,-0.684254
-9.380075,4.441602,-12.563895
-12.723620,9.694717,-6.650027
6.855074,-0.624128,14.109643
6.752398,-7.805842,-1.896984
11.454216,-3.291697,15.048271
-11.670344,1.685907,-9.145091
-10.100371,9.995503,2.917348
5.217370,1.293595,13.630045
3.577763,-7.080805,-5.841707
-11.732877,11.489387,-5.275852
-7.336333,8.704512,0.917795
5.031228,0.958829,14.188172
9.772684,-2.462340,14.156014
-13.082104,9.008508,-11.365520
7.027317,-7.549376,-1.534246
0.263218,4.100066,8.905945
-1.537384,6.153952,6.151713
7.996181,-0.754827,14.354199
3.486571,-7.132099,-4.720203
11.849117,-10.407919,5.240977
-14.622693,7.478736,-13.206686
7.141911,-0.080709,11.973915
13.124310,-6.724589,12.865509
2.306103,3.688745,11.313133
0.327963,-6.246437,-10.077040
17.491850,-6.346311,15.560917
13.543824,-7.372546,12.391862
-12.675277,7.619440,-14.252601
10.997631,-3.180261,12.710377
4.220682,-6.684442,-6.203541
-10.571021,1.636516,-14.292954
5.116148,-9.058108,-3.912403
13.261217,-6.066642,13.950603
-1.345012,4.887022,10.904812
-6.960315,10.408233,1.506206
4.946778,-0.120739,13.065872
-5.901782,7.953216,3.700258
14.159215,-5.815103,15.221821
-11.713190,9.936475,-14.269156
-13.218520,7.320792,-11.367380
-8.814354,3.489603,-19.126341
10.819061,-7.876542,4.006307
9.485519,-4.827391,14.060418
-7.852042,-2.424485,-16.084505
-10.178155,2.157097,-15.227881
6.559993,0.611690,13.681486
-13.526712,7.463410,-14.755122
12.301210,-9.371004,5.475072
6.771289,0.357306,13.090392
-13.494860,4.701309,-16.875773
-14.418658,9.027384,-11.453605
8.723786,-9.741267,-5.180932
0.874165,-8.753039,-8.234741
-8.605984,-2.620954,-9.920252
14.414342,-9.889841,9.421056
-3.900224,-3.074124,-11.891624
-8.427454,10.298994,-7.320317
0.096840,3.822847,9.688365
12.359639,-5.350480,14.463167
16.602352,-5.566689,13.523990
2.525257,0.057845,11.878638
-6.006455,8.487168,4.257245
-7.024807,7.872857,-0.138643
-5.597975,-0.143920,-12.343840
-14.236862,5.132680,-15.126382
-12.004589,9.429208,-4.836759
6.615031,0.042237,16.181925
-4.636646,7.231954,8.037484
-0.440932,-8.650463,-7.286017
14.949561,-11.051968,14.122878
11.333843,-7.026135,5.676797
17.516429,-5.582752,7.946558
13.615259,-12.243947,10.258515
8.785294,-8.100676,-1.179333
8.726787,-7.909602,-0.798580
-9.605104,1.529087,-13.575376
9.674779,-1.891615,14.713817
-14.076700,9.671531,-9.827315
7.731821,1.042079,14.908545
-11.978459,4.915832,-14.139138
11.059474,-1.928066,13.145611
10.980681,-3.738055,14.986880
-11.928942,9.117196,-5.448722
-12.655898,9.851882,-3.283140
-13.050910,6.754639,-8.518683
-0.284568,2.389534,9.873318
-11.776281,11.500477,-2.502467
-5.970025,3.509394,-8.254673
12.065991,-4.978739,14.301808
-2.913698,6.720971,7.552380
-11.147558,7.338352,-2.365245
8.106123,-8.354816,-0.948956
-7.583589,0.997926,-14.870448
11.078925,-7.738061,12.869946
0.466546,4.748655,9.698100
3.197982,-7.385707,-6.881218
4.947585,0.537898,11.014053
11.333825,-3.848831,14.545261
11.412901,-9.228195,4.901869
-12.815903,9.337854,-7.080560
-13.309371,6.544158,-13.138260
1.328295,4.702384,11.727017
-1.313202,5.498954,8.630257
3.186208,-6.682487,-6.800567
14.166443,-8.650083,12.598886
3.230932,2.090363,11.358400
-12.303052,4.797228,-14.442989
-15.618990,6.983076,-13.058979
1.464977,2.565973,9.119008
9.305314,-2.669586,12.483924
-14.068245,8.599279,-9.553632
8.489704,-9.135439,-2.236597
3.670838,-6.995784,-5.828246
-4.631976,-1.197767,-12.955754
-2.134341,8.257068,10.046296
9.212301,-2.010431,13.902045
-12.698409,9.333965,-5.398579
-9.502949,9.477322,-1.101236
-3.796428,5.454828,7.374549
14.209977,-8.254719,12.125023
12.591274,-5.669131,11.781407
-9.754121,9.376201,-1.639770
-9.055733,8.856029,-2.754186
4.817137,2.629489,12.018811
10.433281,-1.561849,16.180537
15.282217,-9.206865,12.159968
2.855629,3.603331,11.043080
-1.835091,5.396259,7.288879
1.174262,3.855416,10.318823
9.944110,-6.487225,9.071707
-7.834282,1.233496,-15.735217
10.697054,-10.614046,5.721367
0.748862,-5.423870,-10.701557
9.082422,-1.757036,14.713662
-1.839544,-3.844694,-10.319213
-3.034791,5.480475,8.061691
5.772090,1.148353,13.385151
13.259254,-9.329667,8.769384
6.870618,-7.891518,-4.721514
5.403618,-9.537764,-6.002396
15.308881,-7.235113,11.351891
-7.269454,8.701383,2.347215
6.915041,-10.832043,2.653522
7.898702,-0.692894,14.342895
11.331842,-0.710967,19.323139
6.129442,-7.550213,-3.213682
-4.300883,3.267222,11.885706
-9.555458,2.155762,-14.810960
-11.668321,4.292465,-14.461521
-12.426879,4.900491,-14.731636
6.518887,-8.184806,-4.938424
-13.303812,9.999127,-8.644213
7.503052,-0.924398,16.921235
8.203401,-6.730789,9.982988
-4.712032,6.274772,7.625850
12.392453,-10.331326,0.632820
9.648216,-9.035270,1.746212
14.214369,-3.894450,20.672864
-6.623667,7.782885,1.083319
-4.999093,8.157145,4.305643
-12.351450,4.241604,-15.388616
-4.873514,-1.667236,-13.340142
-3.870298,-3.249262,-12.660000
0.255319,0.882389,10.194999
1.741862,3.263389,11.096549
14.855537,-9.031941,9.742784
-15.176519,7.825894,-12.833347
-6.763774,9.794737,2.542116
11.216411,-3.402547,15.488700
-7.206047,1.910849,-15.606068
9.211637,-9.092780,2.434498
-6.946500,7.792079,6.270442
11.731897,-11.719177,3.422264
10.433900,-3.592577,14.365248
-8.407865,9.613007,-0.380989
11.432852,-11.316041,4.171497
-11.385012,9.493297,-3.970537
-1.500099,-2.924536,-11.819943
-11.420834,4.362905,-13.540064
13.644948,-8.357225,10.832673
13.758646,-7.528813,12.824921
12.987509,-11.426457,7.696794
13.123878,-5.143066,14.154139
-13.275036,10.437578,-5.314809
-0.024885,2.581422,8.457213
-5.560776,7.473706,4.629146
-13.588147,6.852900,-11.196663
-14.706876,8.372702,-13.012052
-13.514258,9.218759,-9.215453
-13.257365,1.732457,-17.017471
-8.182368,9.307056,1.793924
3.878546,-6.958243,-6.399631
10.080097,-10.254625,0.475680
5.726366,-5.622026,-4.167302
3.870010,-10.769019,-3.962107
12.070808,-11.192304,5.332551
-12.314055,9.377697,-5.849404
10.872373,-5.540422,8.552427
16.531089,-5.631978,11.452136
-3.590382,6.942812,6.795344
3.178040,3.647416,10.491708
13.054409,-8.048583,13.823139
-14.644829,8.470285,-12.883994
10.416189,-3.873143,14.271574
11.038888,-7.920803,-1.878264
9.604547,-9.335131,13.329143
15.126939,-10.227132,10.486105
15.932580,-9.617462,15.640927
-13.387471,9.897511,-10.105113
11.454457,-9.778534,4.694242
4.018929,-8.136781,-4.153017
6.355235,1.841178,11.684799
10.742825,-7.996850,3.499435
5.907141,3.382527,16.021017
8.236154,-1.832311,13.726673
10.937973,-2.220596,17.487210
-0.663776,-5.480035,-8.569405
-7.467071,8.529787,1.858157
6.312978,0.502271,13.824012
11.643795,-4.978911,11.911532
12.739276,-9.687882,5.512393
0.594027,3.358807,13.888382
11.375943,-8.735587,0.552861
-10.640697,2.226616,-17.124985
9.209410,-6.959507,1.108894
11.051359,-9.690984,3.073335
-5.837951,-0.250558,-13.373134
13.824738,-8.452480,10.828146
-4.017583,6.987311,5.699951
12.313488,-9.404761,6.080493
11.524387,-11.137855,2.436236
0.751451,-4.474576,-10.263835
-10.475505,10.513605,-1.147799
-15.195772,8.110793,-14.084141
-7.986378,1.903114,-16.039339
-13.080907,6.195387,-13.783036
10.479843,-5.668748,6.791545
-13.162258,8.665748,-7.325647
-14.085755,8.547983,-8.537425
13.501506,-8.874677,9.323675
-17.119862,6.099979,-11.945017
-12.457409,9.847640,-3.813810
3.898712,3.345132,14.495992
12.205603,-6.738243,12.783745
-10.083969,4.846104,6.144646
4.956453,-7.546049,-4.831409
12.553687,-11.190766,1.802149
13.077899,-5.518399,14.573809
10.731247,-7.406175,12.155595
-1.523136,7.757049,7.179981
-12.583520,0.758888,-13.803054
12.613692,-6.228549,5.174536
1.726438,3.683229,12.870876
12.179283,-9.192993,6.512442
9.104802,-9.806425,0.569167
6.718482,1.006787,15.156964
-6.332972,9.792424,0.553599
5.474643,-7.669882,-4.338251
12.638598,-7.393417,10.915681
-13.144135,10.240015,-8.919368
14.079064,-7.796392,11.906055
-5.578707,-2.464771,-12.422693
-0.728407,-5.654502,-8.176020
0.358757,3.799582,10.500494
-9.647780,1.844711,-16.335364
-1.885483,7.530869,5.737300
-6.425563,2.194598,-10.207461
13.144611,-1.747871,17.218998
11.997917,-9.272820,5.467278
-17.709288,8.470689,-15.096781
7.217042,-8.830496,-2.564382
-10.364922,3.197858,-14.891209
-14.148255,7.419628,-11.129542
-12.867208,8.259984,-7.208448
8.753696,-10.911456,0.408417
-12.156895,5.792715,-15.685804
13.356977,-9.210958,5.986941
11.260122,-8.878685,3.341646
-11.118732,8.606464,-2.604054
-13.511612,8.535751,-7.819178
18.128053,-9.702739,15.098737
-2.908196,-4.728337,-10.627950
7.195746,-8.618621,-2.474231
12.254374,-9.958962,5.820230
-10.913882,2.933038,-14.723556
6.336924,-7.690734,-3.873016
-11.278553,3.694471,-14.772119
8.797035,-1.750439,15.542342
8.709437,-1.067140,14.572485
1.463494,4.557650,11.640938
12.938395,-6.095691,13.754072
-11.368714,2.269459,-18.084332
-13.996362,10.899307,-5.968489
14.759513,-7.889891,14.060130
-14.273370,4.437798,-14.130319
12.104931,-7.647890,11.938728
14.595790,-8.546608,7.553121
-14.083575,11.458467,-5.951887
-9.841283,0.544898,-14.325879
-6.685744,8.172212,4.450412
-8.188007,8.578628,-1.086858
-13.597301,9.923133,-10.634823
12.684802,-7.611730,6.786502
-10.812200,7.002976,-5.918933
3.655117,2.541092,12.555271
-11.660497,10.070780,-11.934758
11.885545,-6.940111,10.054514
-13.080107,5.818443,-12.907015
-7.780141,2.240549,-11.528111
11.725709,-9.709078,5.739306
-6.880751,1.092635,-15.317863
-2.265357,-3.502704,-11.361606
1.324801,-0.595767,8.712440
-8.058033,0.997155,-14.125979
9.221954,-2.487423,15.959823
-12.959118,8.112695,-14.664369
7.565915,-0.740021,14.702402
7.902429,-3.203241,11.544194
2.708650,-7.267559,-7.509676
-8.641503,8.655556,4.321854
-3.038993,6.340550,6.540347
2.592127,-5.934518,-7.452090
-5.517570,9.383678,-0.372758
-9.144309,2.077892,-14.412694
7.114945,0.659220,15.929254
15.639209,-5.563680,19.435003
13.029421,-8.924058,8.807070
4.392333,2.129601,12.903871
-6.506353,-0.963380,-13.443042
12.199472,-8.374416,2.214076
-13.453073,7.410319,-13.553115
5.123543,0.726154,12.507971
11.596205,-3.945415,16.699908
1.689420,-7.001324,-11.255640
-3.123334,7.100676,7.627856
9.763335,-8.249681,1.752353
-13.439676,8.577902,-6.068018
15.313729,-6.216928,14.700157
-10.075236,6.841839,-6.201000
14.264302,-5.714219,11.998903
6.436033,-2.358844,13.198677
-12.934970,10.101483,-6.074323
0.060181,-2.675194,-9.707681
7.859400,-8.171322,-1.037392
-7.195167,8.581520,-0.143328
3.849301,-6.560045,-6.585043
-11.136306,8.949034,-3.011441
-8.592154,9.132115,-0.521379
12.008772,-7.707355,9.703585
12.168852,-5.692596,13.523067
0.465852,-3.875509,-8.878119
-17.928311,8.413105,-14.689152
11.982813,-2.957646,13.603441
-2.193412,-3.000276,-13.734274
3.446772,2.359936,12.212186
-13.053537,7.743392,-11.216855
14.147914,-7.906695,11.281303
-12.216755,8.292057,-8.286162
5.583774,2.916987,12.210017
-3.236218,-2.821646,-12.084956
-4.518386,5.114890,4.480938
4.294441,1.948685,11.809422
10.674686,0.098117,15.608888
-14.358059,9.833588,-5.121866
-10.274909,3.948773,-13.466152
-10.593423,8.796437,-3.480259
10.243658,-2.143623,13.652041
-13.400873,7.489073,-12.235268
12.911481,-8.485259,9.218076
-13.901865,8.214972,-11.675169
7.210680,-9.799216,-1.657471
-11.964752,6.340430,-14.335876
-9.808586,8.287803,-0.672127
7.215494,0.544805,12.487268
-0.094730,-5.130753,-9.538201
5.669428,-7.968238,-5.359811
-13.075541,8.079913,-10.220859
8.798321,-8.587174,1.217823
-6.513165,9.836878,-8.545329
-5.582513,6.065683,4.013239
-4.154107,6.435389,7.452385
11.895174,-4.612247,13.392588
-8.094917,0.832805,-14.493184
8.983114,-0.585665,12.920877
-11.401245,3.746450,-19.156947
-13.544671,8.808749,-6.722442
2.710187,3.300144,9.847009
-13.576267,6.637237,-13.940542
-11.639380,9.555999,-4.042566
-11.316172,4.154058,-11.582096
-13.501893,7.976833,-8.725879
12.365585,-8.444780,15.772425
-8.061724,8.465816,1.074675
11.976701,-6.661315,11.811280
-13.947649,6.893419,-15.665250
13.471584,-5.217614,14.665685
13.887259,-8.555180,8.892270
0.947069,-5.350789,-8.883978
-3.445371,-0.400404,-11.650337
-9.437929,9.046493,-0.852938
4.066559,-0.093373,13.205113
-7.362720,8.483555,-0.825955
7.779624,-0.932014,14.419172
6.917052,-8.175781,0.373308
12.638981,-8.327559,5.826632
-0.062098,-7.203313,-9.745538
-12.828698,2.905381,-13.603754
7.791011,-0.599002,14.420761
13.770210,-6.004268,12.352299
-7.759214,8.541825,1.544863
9.162336,-5.156168,13.521672
-7.712405,0.043887,-14.164995
1.161140,-4.050110,-7.084903
-9.661914,1.174618,-14.708505
5.446230,-7.781169,-4.244904
6.173702,-5.864294,-6.648435
0.057476,-3.575474,-10.041502
-11.275102,6.232504,-12.022349
-9.942853,6.856115,-4.744873
-13.929288,5.801593,-14.693837
11.615055,-2.225445,15.387131
-6.999474,-1.258677,-12.309370
-16.342662,10.741424,-10.949833
9.107809,-9.193146,-3.469713
-11.705907,5.791234,-15.202952
-7.241503,0.005572,-14.231730
3.407176,-7.517651,-5.962255
6.624675,-1.164333,13.396455
-4.854378,-1.751359,-13.038085
9.504418,-2.942999,15.415556
-4.168123,7.307237,5.288550
-10.103543,8.583883,-4.831197
-3.978938,5.114018,6.973225
11.086718,-9.398354,3.264723
14.359190,-5.665110,18.379469
11.605727,-4.360143,14.867057
11.742504,-4.615181,14.340470
13.437420,-8.289408,7.899955
12.023004,-8.823070,5.364822
-12.069844,10.783482,-5.831025
0.573844,-4.000677,-7.012666
-13.374577,8.723328,-13.475512
-12.357395,6.692973,-13.465633
-0.152683,-5.637819,-9.746064
-6.135061,-0.157195,-17.387459
12.900101,-6.661899,15.418254
-14.733068,6.466176,-15.183672
7.157262,-9.535852,-1.634511
-12.147046,8.907309,-3.088420
-9.735686,8.675188,-0.467764
-0.759934,4.627577,7.916329
7.065328,0.074224,14.228836
12.682663,-5.518510,13.037760
16.318178,-12.833350,11.055067
-9.215824,1.680273,-15.161782
-3.193361,6.509625,6.892584
-1.931355,-3.119163,-11.604977
8.923471,-0.418989,14.994132
-13.948340,9.202937,-16.413346
10.445794,-10.888245,0.674495
-10.266200,3.518558,-14.036466
-1.765384,6.974810,7.589910
16.287005,-10.238052,10.847373
2.138984,3.924485,11.324095
8.335486,-0.940820,13.162280
5.071459,-9.516620,-4.679579
-8.602680,0.795450,-14.666365
-5.268546,7.055295,3.066498
2.715264,1.033041,13.292187
3.109475,-10.915779,-0.675024
-15.146357,11.571773,-12.978076
2.432623,-6.278218,-7.630159
-2.334209,6.280668,7.857966
-5.177883,-1.810496,-12.611615
-13.913643,9.571335,-9.817965
11.755233,-5.965953,15.908472
-5.770796,7.654822,4.053756
11.415085,-8.239244,5.429339
0.461191,-5.240511,-9.226879
-9.449604,1.112695,-15.486985
10.197916,-9.186242,2.219553
-3.778086,-2.078981,-12.824201
-3.366444,-2.082391,-12.534266
4.799895,1.900005,12.959294
7.675219,-7.603530,11.042500
-13.623036,4.915348,-17.013579
10.560217,-3.307343,15.046564
-12.717757,4.712843,-14.027114
-13.181263,10.296723,-3.566477
7.760672,-1.049923,14.113935
6.651639,-7.242043,-2.049751
13.429751,-6.536976,14.482341
9.429393,-10.286067,0.394931
10.570872,-7.670338,7.732060
6.691691,-8.865469,1.180940
-11.541083,4.049639,-15.161316
8.995881,-8.724464,0.009601
13.675211,-7.648226,12.393652
-15.685332,10.875361,-9.388024
-13.078986,2.524785,-16.496234
10.776246,-7.154258,11.723559
12.069345,-7.332978,12.865961
-6.031610,8.136439,5.007533
-10.557138,2.108005,-13.873691
10.361814,-9.750764,1.171476
-8.019936,9.733657,0.401852
-10.103563,11.565293,-5.866468
-11.017184,9.471847,-5.345357
14.639648,-8.874772,10.639941
14.429443,-7.827215,9.819796
-15.190087,8.585600,-19.563460
2.281918,5.053048,12.395084
-2.081074,7.152239,7.298468
-13.645784,7.358444,-12.527384
12.975342,-6.084881,14.655496
-1.632315,-4.357920,-12.399749
-6.882988,7.900909,3.226336
10.923682,-10.487483,-0.529435
9.512724,-9.865127,-0.605542
-11.592368,9.432549,-4.337342
2.608946,4.462613,11.043173
15.501740,-8.553618,15.647414
13.434457,-6.862749,13.191700
-10.512849,3.281696,-13.882419
8.241457,-1.750888,15.362049
4.896994,0.732246,11.777904
2.252885,5.829765,11.644894
-10.419759,6.850006,-5.768705
-15.027500,7.740268,-14.664693
12.604724,-6.011931,12.534210
15.417478,-8.958256,17.520108
5.848303,-7.996121,-2.853975
2.410438,-5.007810,-6.848677
8.294108,-8.385344,-2.367855
7.238162,-10.558215,-3.252969
11.530418,-9.864898,4.294343
-9.987400,10.717402,-2.234781
9.670103,-1.815516,15.306543
2.470865,-5.600545,-7.712229
9.995589,-1.985864,15.414430
1.866511,4.622604,12.354352
14.206706,-7.938952,8.306588
2.957104,-6.249967,-8.352340
-11.114061,9.285531,-2.484409
-8.892022,8.623946,-0.468289
6.307446,0.790673,15.339444
-12.573528,8.657513,-7.109816
12.432184,-9.190737,6.780914
2.195257,3.817151,10.767002
11.598720,-9.465523,4.174534
9.120284,-2.777548,13.927224
-13.481412,7.615459,-10.764662
6.901282,-4.405111,8.953373
6.376679,-0.368273,13.816999
10.641602,-2.411200,14.379841
3.156270,-6.343674,-5.835289
-11.519223,8.031264,-4.394225
-9.366270,3.339453,-14.280291
14.727998,-10.264022,11.807656
7.674514,-7.633357,-4.067667
-6.274622,-2.649165,-12.964026
7.648588,1.309437,16.494735
1.855411,-5.245053,-8.405176
8.695431,-9.515392,2.052192
-3.177175,7.396790,7.277776
9.363040,-8.953482,1.360996
-13.705203,8.302780,-10.737473
-9.949217,3.277866,-13.954217
-11.218290,2.702300,-14.700723
-1.242074,6.204920,6.796436
-17.308633,8.143114,-17.834060
5.341856,-5.686226,-1.357720
-14.029378,6.354826,-17.020719
7.794109,-1.417111,15.291297
-10.970532,9.138229,-3.939520
-7.979388,-0.336925,-12.527778
-2.621922,-3.399488,-10.952776
7.481806,-8.490264,-1.978858
-8.707646,8.509533,-4.153174
-10.918897,8.554052,-7.542755
10.192186,-9.622253,-1.487876
-6.085646,6.262795,5.033769
-4.157796,-0.205115,-10.940091
-7.415326,8.418429,1.852188
10.677530,-1.801797,14.567555
5.653793,-6.274446,-0.973605
-14.949446,6.799481,-12.155400
-6.801734,9.640932,3.915284
-3.828511,-1.043832,-13.305990
-7.427016,9.316871,0.727501
5.302162,-7.918076,-2.760049
-7.382638,1.197554,-14.032287
-5.908250,7.924081,2.106440
7.451497,-7.747713,7.613160
7.224978,1.149603,13.036019
-13.203182,8.489532,-6.475219
-1.088318,-4.145216,-11.239206
-9.501237,9.797453,2.050413
16.146573,-10.353647,7.442351
3.891251,2.728633,11.950281
12.811379,-4.950272,15.915982
12.893059,-8.764658,7.870134
-9.606605,10.158091,-2.936775
11.165036,-9.786528,5.023229
15.570138,-10.942118,9.796760
-0.177842,-8.263654,-8.068019
1.100591,2.783726,9.585193
-0.915026,4.000836,10.340667
14.150533,-7.600729,13.825341
-9.343487,9.127397,-1.757573
-14.935559,4.578182,-13.653898
5.889159,-6.938545,-3.148792
15.999094,-7.334240,12.331053
7.406790,-8.275486,-1.985314
8.328365,-8.550521,-4.355550
-14.167269,7.200012,-15.385291
-13.809979,4.634564,-15.631184
7.300748,2.238847,16.041842
-14.539773,4.714883,-11.027442
9.380844,-9.582655,-0.315197
4.301555,-7.587092,-5.663454
11.246097,-1.086418,16.319384
10.598806,-0.207400,13.275985
13.044602,-6.768853,13.845721
-12.009170,4.002950,-14.061510
0.707476,-9.992121,-9.856994
-10.541342,7.166676,-4.319875
-13.255011,7.993153,-11.620447
-7.869517,-0.981516,-16.388231
-15.680779,9.175185,-9.116865
13.437837,-8.935615,9.063404
11.276303,-9.442744,4.695243
-11.761810,9.829633,-8.260261
-2.859352,-3.018295,-9.888139
-16.470267,7.646532,-11.379925
-10.908192,9.838881,-3.577748
14.898869,-7.359372,10.221249
10.780654,-9.366771,2.154689
-13.160049,8.777671,-8.768953
-13.086173,9.128031,-7.491729
-16.656567,7.392477,-15.696202
-4.623844,6.609092,9.127514
-7.427583,7.077485,2.606584
6.024025,-6.950253,-5.019280
0.062557,2.955072,4.154935
15.599751,-5.244051,14.983427
-14.025510,7.550677,-12.550499
12.401909,-9.273196,5.871995
-13.775850,7.020734,-12.451345
5.183740,-8.531919,-4.380782
0.596975,4.572795,11.613666
13.396405,-6.897001,12.835063
-13.493422,8.404912,-9.960538
13.588268,-8.455606,10.701440
-10.722748,2.930702,-14.570159
-8.433029,8.900963,1.291284
-12.862507,7.735397,-6.709800
10.859058,-4.311623,14.746602
-4.990024,8.738829,5.034027
-11.612901,8.469728,-4.855701
6.155018,-1.536553,13.584495
12.781880,-9.648295,4.713542
11.821943,-4.799908,14.958151
0.202127,2.954733,8.911479
-6.173570,-1.168909,-14.022378
-12.955267,5.925099,-14.792022
13.999978,-9.021238,6.233759
-5.188687,-1.450337,-13.239805
-8.601284,1.956414,-15.060024
9.261623,-10.166075,1.404170
14.791682,-9.965313,12.830446
-5.265952,7.601256,4.641839
-2.601465,6.627955,7.695788
14.658365,-10.208355,10.344458
3.576482,3.019677,9.656892
-5.193372,9.013900,5.247855
0.422873,4.615554,9.388728
-6.506066,0.190847,-15.421697
8.930756,-7.399723,0.646080
9.374705,-2.709190,16.134476
9.985987,-0.457406,14.598720
13.353524,-9.183210,8.551298
-11.608493,7.096789,4.472955
2.457482,3.061133,12.064622
-14.181820,7.710840,-12.469126
12.330896,-4.622515,15.661723
13.854472,-6.274364,13.325705
12.370045,-5.244890,14.623076
-12.145496,9.038354,-9.211676
-1.008884,-1.100545,-11.469462
0.971417,3.654406,13.494984
14.914917,-5.034070,12.625183
-9.995323,8.707850,0.344215
11.148314,-6.299688,12.441998
-3.561586,9.040804,3.815708
-6.784070,-2.564975,-9.612427
4.057402,-7.640525,-5.691046
5.649310,-8.248913,-2.756641
-6.946894,8.265569,3.121588
12.517461,-7.673956,8.000738
12.532580,-7.772059,9.095459
-16.754731,6.993390,-15.123721
-9.742229,7.639884,0.643829
12.638594,-5.390558,14.310499
12.462675,-9.407935,6.981048
11.329025,-9.676404,4.028249
6.616662,-0.635974,13.510430
-9.422293,10.704876,-0.002189
10.316597,-1.576038,18.553610
1.212325,2.991867,10.566055
-3.418901,7.039931,4.230621
13.196382,-9.232542,7.602193
12.611864,-7.650327,8.779220
-11.000487,8.506837,-3.862193
-13.844066,7.036961,-13.026667
7.926178,-0.650027,14.430625
-5.508822,6.674872,2.416556
-3.930484,7.306717,2.059499
11.283768,-8.000991,3.483518
13.730736,-8.305906,10.828663
-8.831194,8.135445,0.722439
-6.595720,9.376687,2.602757
5.708570,-7.814545,-3.404064
-4.908301,2.373414,-12.672536
6.657610,1.729663,10.161255
7.924477,3.143057,13.023931
8.594747,-8.677262,0.485074
3.277974,2.648932,11.975175
3.455168,2.296141,12.320281
7.372192,-8.056932,-2.757495
9.093844,2.683125,14.561241
5.367470,-4.585252,-2.967049
7.430941,-0.306194,14.315569
13.346201,-7.257457,12.547000
7.160415,-1.807895,11.240682
-10.143070,9.766434,2.958489
-6.248031,-1.226160,-10.490573
-9.655988,1.934060,-11.568604
10.210437,-1.905066,15.783478
-13.172246,9.423436,-7.490756
15.774926,-10.032548,19.550050
2.842481,-6.513594,-7.529587
3.725205,-6.667536,-5.683277
10.570794,-5.890601,10.954215
-3.713027,5.673252,8.915260
6.481525,-2.182498,12.728572
-3.166512,-2.271101,-12.907117
0.539036,-3.627203,-10.428573
-12.723181,9.192384,-8.133566
-8.921840,3.722977,-13.222579
-12.624033,7.782243,-12.593024
12.226173,-4.790361,14.712698
-6.802249,0.063105,-14.279352
9.218353,-0.316982,13.003557
7.887345,-1.702905,14.367150
-11.037058,9.140558,-4.137563
-10.645514,3.219402,-14.909093
-10.027669,7.351813,3.094668
-13.743027,5.697691,-13.822378
0.892968,2.405433,10.198866
8.191709,-0.117848,14.460052
0.658369,-2.297322,-10.632875
-7.717257,7.461519,0.804561
9.295022,-8.953922,-0.177087
-9.748110,9.473854,1.915841
13.840432,-7.778273,12.118976
9.054757,-8.272169,3.039991
9.758195,-9.428725,2.959644
-9.221374,1.715388,-14.907029
-7.769208,-0.118253,-15.149267
16.105087,-7.218317,13.636771
7.976674,-2.234486,15.138966
15.578725,-7.671259,12.392430
19.242926,-12.776860,11.796287
1.179850,3.701825,10.121876
-5.536519,-1.238465,-13.425254
-15.924414,10.212273,-8.740271
-2.820632,-3.809728,-14.057114
9.648493,-9.121715,1.968709
13.042126,-6.751768,13.638303
-9.323100,3.061077,-15.823816
-12.770409,9.055162,-8.431220
-7.915530,-0.530818,-17.620242
-3.093384,-2.658699,-11.771190
14.489733,-8.977628,8.370857
-12.923431,6.278944,-13.534635
6.860128,-8.412351,-2.811643
0.647611,-4.351890,-11.769829
12.272159,-4.634103,14.217865
-0.906678,4.963963,7.344315
-12.232771,5.453063,-13.793328
7.876844,-9.893586,-1.755172
1.857413,-7.538330,-5.798122
-16.780149,8.925528,-9.829144
-6.309677,8.381211,2.571552
9.838930,-9.183994,1.319690
8.389681,-8.637160,-2.699942
-11.421932,8.169380,-5.201589
14.687396,-6.754156,12.528487
-10.451240,3.260981,-18.667197
-6.255973,7.113439,-3.906273
-2.363124,-2.849055,-13.928825
12.471667,-8.421887,9.078050
-12.991946,5.813272,-14.790810
-10.863312,1.752373,-17.230913
-8.852022,8.975223,0.402320
5.266896,-1.205931,15.100452
13.810132,-8.152661,8.993156
-2.274451,-4.669319,-10.354193
8.295660,-9.532042,-0.438930
